Date,PM2.5,PM10,NO2,CO,SO2,O3,tavg,rh,wspd,AQI
2015-09-18,56.19,129.11,43.3,1.22,10.85,48.8,31.1,6.313373253493014,5.719522471910112,209.0
2015-09-19,67.62,125.24,49.83,1.14,9.75,51.78,30.4,22.1,5.719522471910112,132.0
2015-09-20,64.38,141.89,62.73,1.1,9.27,58.49,29.1,0.0,5.719522471910112,179.0
2015-09-21,45.65,109.7,62.69,1.16,13.55,48.02,30.2,6.313373253493014,5.719522471910112,136.0
2015-09-22,35.75,70.38,38.78,0.95,11.57,39.83,30.1,6.313373253493014,5.719522471910112,104.0
2015-09-23,34.89,101.42,31.17,0.98,12.34,37.26,28.7,6.313373253493014,5.719522471910112,95.0
2015-09-24,63.06,187.9,39.16,1.21,13.26,48.78,28.2,6.313373253493014,5.719522471910112,175.0
2015-09-25,82.39,222.71,45.09,1.5,11.8,53.1,28.4,6.313373253493014,5.719522471910112,290.0
2015-09-26,88.08,254.8,45.96,1.63,11.17,54.87,29.4,6.313373253493014,5.719522471910112,282.0
2015-09-27,89.75,252.06,44.13,1.49,9.76,68.69,28.6,6.313373253493014,5.719522471910112,298.0
2015-09-28,69.57,190.18,43.41,1.25,10.38,53.82,28.3,6.313373253493014,5.719522471910112,240.0
2015-09-29,68.34,172.35,48.19,1.16,10.68,54.68,29.0,6.313373253493014,5.719522471910112,188.0
2015-09-30,61.08,155.26,42.91,1.1,9.59,52.91,28.8,6.313373253493014,5.719522471910112,187.0
2015-10-01,85.7,205.18,54.68,1.49,11.42,60.57,28.1,6.313373253493014,5.719522471910112,230.0
2015-10-02,97.62,220.56,52.53,1.58,9.77,64.01,28.3,6.313373253493014,5.719522471910112,286.0
2015-10-03,103.58,293.23,54.93,1.72,11.41,47.52,30.0,6.313373253493014,5.719522471910112,266.0
2015-10-04,145.97,335.82,62.84,2.26,15.08,44.92,29.1,6.313373253493014,5.719522471910112,369.0
2015-10-05,180.52,347.95,75.42,3.15,17.32,45.8,28.9,6.313373253493014,5.719522471910112,375.0
2015-10-06,151.57,355.56,65.07,2.19,11.35,42.22,28.4,6.313373253493014,5.719522471910112,411.0
2015-10-07,144.04,305.35,57.05,1.73,11.15,49.32,28.7,6.313373253493014,5.719522471910112,383.0
2015-10-08,148.44,291.66,58.32,1.96,12.13,66.62,28.4,6.313373253493014,5.719522471910112,388.0
2015-10-09,130.22,284.27,65.15,2.5,15.27,63.16,28.6,6.313373253493014,5.719522471910112,351.0
2015-10-10,147.71,287.93,61.29,2.48,13.94,58.24,28.6,6.313373253493014,5.719522471910112,320.0
2015-10-11,111.34,246.3,51.83,2.02,12.01,62.02,28.6,6.313373253493014,5.719522471910112,296.0
2015-10-12,100.7,232.58,52.92,1.98,14.75,65.55,29.3,6.313373253493014,5.719522471910112,312.0
2015-10-13,97.67,189.31,48.92,1.89,11.84,73.28,29.6,6.313373253493014,5.719522471910112,260.0
2015-10-14,75.81,155.25,43.47,1.61,10.89,67.89,28.2,6.313373253493014,5.719522471910112,204.0
2015-10-15,95.24,199.77,60.8,2.13,10.84,77.91,27.6,6.313373253493014,5.719522471910112,218.0
2015-10-16,148.29,301.61,68.24,2.07,11.98,84.74,28.0,6.313373253493014,5.719522471910112,356.0
2015-10-17,90.66,137.89,20.29,1.62,7.56,44.21,28.1,6.313373253493014,5.719522471910112,388.0
2015-10-18,156.71,263.15,41.09,1.63,10.14,71.1,26.7,6.313373253493014,5.719522471910112,298.0
2015-10-19,170.28,312.88,61.67,2.08,16.24,92.96,28.2,6.313373253493014,5.719522471910112,392.0
2015-10-20,198.1,336.47,74.62,2.17,16.73,101.74,27.7,6.313373253493014,5.719522471910112,428.0
2015-10-21,158.04,265.39,46.9,2.98,15.64,79.5,26.5,6.313373253493014,5.719522471910112,384.0
2015-10-22,116.98,213.49,32.96,2.6,13.27,48.74,24.7,6.313373253493014,5.719522471910112,292.0
2015-10-23,143.73,289.01,67.38,2.05,21.35,69.55,24.1,6.313373253493014,5.719522471910112,343.0
2015-10-24,169.22,341.7,71.38,3.07,18.2,47.92,24.9,6.313373253493014,5.719522471910112,383.0
2015-10-25,147.65,281.8,56.46,1.78,13.81,65.83,26.4,6.313373253493014,5.719522471910112,374.0
2015-10-26,101.61,214.37,47.8,1.58,20.57,85.73,25.4,6.313373253493014,5.719522471910112,263.0
2015-10-27,113.2,260.46,49.25,1.74,21.2,63.88,24.7,6.313373253493014,5.719522471910112,334.0
2015-10-28,112.89,254.24,43.78,2.07,18.61,71.98,20.8,6.313373253493014,5.719522471910112,333.0
2015-10-29,95.72,183.08,57.74,1.89,24.29,73.26,22.1,6.313373253493014,5.719522471910112,262.0
2015-10-30,108.4,156.58,42.63,2.29,18.92,60.56,22.3,6.313373253493014,5.719522471910112,236.0
2015-10-31,245.97,274.06,35.11,1.74,17.66,42.32,22.3,6.313373253493014,5.719522471910112,340.0
2015-11-01,277.53,379.38,60.17,2.41,28.58,84.99,22.9,6.313373253493014,5.719522471910112,415.0
2015-11-02,232.4,361.0,68.4,2.05,31.66,136.67,23.4,6.313373253493014,5.719522471910112,420.0
2015-11-03,244.78,385.66,82.74,2.09,29.19,99.91,23.9,6.313373253493014,5.719522471910112,407.0
2015-11-04,293.49,401.49,87.47,2.54,31.58,114.43,23.8,6.313373253493014,5.719522471910112,454.0
2015-11-05,161.78,234.94,63.78,1.76,21.21,75.71,22.2,0.0,5.719522471910112,388.0
2015-11-06,153.33,260.04,58.13,2.56,20.9,69.95,22.9,1.0,5.719522471910112,276.0
2015-11-07,353.86,496.61,86.59,2.76,19.96,107.69,21.9,0.0,5.719522471910112,483.0
2015-11-08,217.55,356.92,75.98,2.84,31.77,103.4,21.9,6.313373253493014,5.719522471910112,451.0
2015-11-09,201.44,364.2,79.2,2.01,40.75,108.12,22.0,6.313373253493014,5.719522471910112,378.0
2015-11-10,249.95,452.96,84.89,2.64,33.72,115.45,22.7,6.313373253493014,5.719522471910112,439.0
2015-11-11,219.68,408.52,55.72,1.5,25.96,89.58,21.8,6.313373253493014,5.719522471910112,431.0
2015-11-12,258.48,398.16,54.69,1.84,28.58,75.26,21.9,6.313373253493014,5.719522471910112,421.0
2015-11-13,291.66,469.38,61.66,1.75,21.15,101.14,22.3,6.313373253493014,5.719522471910112,454.0
2015-11-14,221.68,377.4,60.05,1.72,21.27,90.08,22.4,6.313373253493014,5.719522471910112,450.0
2015-11-15,214.24,342.13,83.62,2.1,22.68,101.15,22.6,6.313373253493014,5.719522471910112,367.0
2015-11-16,184.02,323.56,85.03,2.26,21.27,94.79,21.9,6.313373253493014,5.719522471910112,383.0
2015-11-17,136.22,280.47,57.11,2.1,17.53,71.44,20.0,6.313373253493014,5.719522471910112,347.0
2015-11-18,188.09,367.46,74.39,2.3,21.78,86.88,18.6,6.313373253493014,5.719522471910112,369.0
2015-11-19,238.69,397.16,96.62,2.87,25.59,101.68,18.5,6.313373253493014,5.719522471910112,392.0
2015-11-20,271.42,470.08,101.44,3.28,26.81,124.74,18.6,6.313373253493014,5.719522471910112,455.0
2015-11-21,293.73,467.32,97.76,2.96,23.06,114.3,18.8,6.313373253493014,5.719522471910112,450.0
2015-11-22,247.27,450.96,92.32,2.73,20.77,116.29,18.7,6.313373253493014,5.719522471910112,478.0
2015-11-23,266.95,419.98,105.29,3.49,24.92,132.26,17.1,6.313373253493014,5.719522471910112,431.0
2015-11-24,241.61,424.09,88.74,2.6,19.65,113.35,18.5,6.313373253493014,5.719522471910112,440.0
2015-11-25,149.14,312.85,54.63,1.98,15.97,81.11,19.3,6.313373253493014,5.719522471910112,376.0
2015-11-26,182.5,317.46,69.29,1.84,21.35,93.71,20.0,6.313373253493014,5.719522471910112,347.0
2015-11-27,193.58,343.26,71.35,1.71,19.49,90.46,18.3,6.313373253493014,5.719522471910112,343.0
2015-11-28,172.89,294.29,47.21,1.43,17.09,70.51,19.1,6.313373253493014,5.719522471910112,362.0
2015-11-29,190.46,342.59,51.84,1.88,20.73,67.97,18.2,6.313373253493014,5.719522471910112,319.0
2015-11-30,282.76,419.33,78.48,2.51,24.51,131.34,19.7,6.313373253493014,5.719522471910112,425.0
2015-12-01,183.28,371.83,83.03,1.77,16.48,93.52,19.3,6.313373253493014,5.719522471910112,400.0
2015-12-02,170.74,399.64,95.99,1.87,19.04,88.0,18.0,0.0,5.719522471910112,386.0
2015-12-03,190.14,412.29,92.91,1.74,19.24,86.19,17.6,6.313373253493014,5.719522471910112,385.0
2015-12-04,186.64,352.14,79.52,2.28,20.76,88.93,17.7,6.313373253493014,5.719522471910112,392.0
2015-12-05,282.01,433.03,121.11,3.4,31.36,129.79,17.4,6.313373253493014,5.719522471910112,428.0
2015-12-06,218.22,439.01,113.45,3.24,34.05,122.22,17.2,6.313373253493014,5.719522471910112,394.0
2015-12-07,249.8,421.49,103.77,3.07,22.34,103.29,17.8,6.313373253493014,5.719522471910112,440.0
2015-12-08,283.59,478.19,140.09,3.33,23.41,139.79,20.2,6.313373253493014,5.719522471910112,437.0
2015-12-09,250.69,411.48,93.99,2.74,21.72,131.99,19.2,6.313373253493014,5.719522471910112,431.0
2015-12-10,211.95,386.66,78.05,2.46,22.11,123.11,20.1,0.0,5.719522471910112,383.0
2015-12-11,198.38,410.6,64.21,2.1,18.41,119.41,18.3,6.313373253493014,5.719522471910112,377.0
2015-12-12,184.12,385.05,55.01,1.91,16.09,122.43,13.7,6.313373253493014,5.719522471910112,379.0
2015-12-13,135.42,338.3,63.9,2.01,18.89,101.58,14.8,6.313373253493014,5.719522471910112,333.0
2015-12-14,118.6,380.24,59.09,2.7,13.66,79.22,14.6,6.313373253493014,5.719522471910112,314.0
2015-12-15,88.3,232.8092287784679,40.52,1.86,14.88,25.23,15.2,6.313373253493014,5.719522471910112,174.0
2015-12-16,111.45,232.8092287784679,34.44,1.75,14.56,38.16,15.3,6.313373253493014,5.719522471910112,244.0
2015-12-17,152.24,232.8092287784679,23.07,1.89,19.41,29.89,13.6,6.313373253493014,5.719522471910112,308.0
2015-12-18,136.75,232.8092287784679,25.24,1.52,19.87,20.82,14.4,6.313373253493014,5.719522471910112,320.0
2015-12-19,114.35,232.8092287784679,26.84,1.94,13.17,33.06,14.4,6.313373253493014,5.719522471910112,270.0
2015-12-20,181.67,232.8092287784679,111.18,21.22,18.97,20.58,12.6,6.313373253493014,5.719522471910112,320.0
2015-12-21,135.78,232.8092287784679,78.99,29.46,15.59,20.57,13.7,6.313373253493014,5.719522471910112,313.0
2015-12-22,204.72,391.9,136.15,11.45,23.64,57.16,13.6,6.313373253493014,5.719522471910112,326.0
2015-12-23,321.52,589.93,102.69,2.94,22.66,111.69,13.6,6.313373253493014,5.719522471910112,459.0
2015-12-24,129.08,486.66,55.01,30.44,13.43,32.42,13.1,6.313373253493014,5.719522471910112,314.0
2015-12-25,132.56,294.13,71.91,9.61,17.57,75.29,13.3,6.313373253493014,5.719522471910112,304.0
2015-12-26,158.69,331.93,88.96,10.3,21.02,88.64,14.4,6.313373253493014,5.719522471910112,310.0
2015-12-27,187.01,375.13,90.57,11.3,21.41,98.88,16.3,6.313373253493014,5.719522471910112,370.0
2015-12-28,148.77,332.68,75.69,9.27,20.34,85.96,18.3,6.313373253493014,5.719522471910112,328.0
2015-12-29,159.67,325.05,73.11,2.32,21.23,82.69,17.8,6.313373253493014,5.719522471910112,331.0
2015-12-30,233.97,391.19,87.4,1.94,22.31,94.75,17.4,6.313373253493014,5.719522471910112,412.0
2015-12-31,240.97,389.18,72.93,2.38,24.08,87.26,16.9,6.313373253493014,5.719522471910112,433.0
2016-01-01,295.71,476.09,94.04,2.42,23.57,108.14,16.9,6.313373253493014,5.719522471910112,463.0
2016-01-02,239.21,395.29,81.22,2.15,23.33,90.45,15.5,6.313373253493014,5.719522471910112,465.0
2016-01-03,270.1,484.82,76.67,2.39,19.94,97.03,14.9,6.313373253493014,5.719522471910112,426.0
2016-01-04,339.8,586.2,133.95,2.97,27.9,91.2,16.5,6.313373253493014,5.719522471910112,496.0
2016-01-05,318.1,535.3,118.81,2.85,30.24,131.4,18.6,6.313373253493014,5.719522471910112,528.0
2016-01-06,305.51,524.01,103.78,3.37,25.78,135.04,18.7,6.313373253493014,5.719522471910112,538.0
2016-01-07,391.54,587.23,96.36,3.39,26.47,186.07,18.3,6.313373253493014,5.719522471910112,535.0
2016-01-08,339.87,540.86,67.85,2.34,14.19,150.8,16.5,6.313373253493014,5.719522471910112,603.0
2016-01-09,158.43,324.64,60.63,2.38,17.94,100.54,16.6,6.313373253493014,5.719522471910112,408.0
2016-01-10,183.24,345.68,68.86,2.14,24.96,130.02,17.6,6.313373253493014,5.719522471910112,368.0
2016-01-11,227.13,411.6,76.4,2.88,23.98,140.72,17.4,6.313373253493014,5.719522471910112,404.0
2016-01-12,195.21,381.19,78.61,2.06,24.06,131.63,18.0,6.313373253493014,5.719522471910112,444.0
2016-01-13,248.59,399.59,73.18,1.62,16.73,95.93,18.3,0.0,5.719522471910112,356.0
2016-01-14,196.87,339.06,55.91,1.35,11.82,97.98,15.6,6.313373253493014,5.719522471910112,397.0
2016-01-15,178.8,259.53,45.85,1.39,10.86,81.66,13.1,6.313373253493014,5.719522471910112,371.0
2016-01-16,138.86,220.21,41.92,1.55,11.25,67.4,13.6,6.313373253493014,5.719522471910112,311.0
2016-01-17,179.48,268.5,58.56,1.45,15.89,78.01,14.1,6.313373253493014,5.719522471910112,321.0
2016-01-18,269.05,451.43,78.22,2.4,15.42,107.94,13.3,6.313373253493014,5.719522471910112,424.0
2016-01-19,278.2,430.74,61.04,3.82,12.59,104.61,12.4,6.313373253493014,5.719522471910112,435.0
2016-01-20,272.1,415.38,56.67,1.84,14.75,100.12,12.0,6.313373253493014,5.719522471910112,455.0
2016-01-21,196.83,318.08,52.83,1.68,11.99,91.52,12.1,6.313373253493014,5.719522471910112,398.0
2016-01-22,290.66,418.92,73.9,1.94,17.13,136.52,11.8,6.313373253493014,5.719522471910112,399.0
2016-01-23,294.3,480.0,78.21,2.13,16.81,147.56,14.4,6.313373253493014,5.719522471910112,469.0
2016-01-24,303.5,446.28,64.55,2.6,14.74,132.54,11.1,6.313373253493014,5.719522471910112,488.0
2016-01-25,217.05,362.08,66.89,1.32,16.09,103.53,11.7,6.313373253493014,5.719522471910112,401.0
2016-01-26,308.75,462.91,80.14,1.7,17.97,139.27,14.6,6.313373253493014,5.719522471910112,446.0
2016-01-27,255.94,424.11,87.93,2.03,17.09,142.54,17.7,6.313373253493014,5.719522471910112,456.0
2016-01-28,283.03,463.03,90.45,2.09,23.63,151.6,16.8,6.313373253493014,5.719522471910112,451.0
2016-01-29,311.08,498.38,117.07,2.54,29.99,175.04,19.6,6.313373253493014,5.719522471910112,501.0
2016-01-30,285.83,450.72,111.19,2.54,27.94,157.74,20.2,6.313373253493014,5.719522471910112,505.0
2016-01-31,242.05,291.16,46.17,1.77,12.4,75.74,17.4,6.313373253493014,5.719522471910112,437.0
2016-02-01,121.4,193.5,60.12,1.08,16.33,90.99,15.9,0.0,5.719522471910112,305.0
2016-02-02,135.31,242.87,63.6,1.14,19.08,94.8,15.3,6.313373253493014,5.719522471910112,292.0
2016-02-03,136.87,273.78,61.81,1.11,24.23,95.15,12.7,6.313373253493014,5.719522471910112,306.0
2016-02-04,130.76,269.21,67.45,1.47,23.7,85.13,16.4,6.313373253493014,5.719522471910112,300.0
2016-02-05,206.72,383.25,86.15,1.82,30.2,121.22,12.7,6.313373253493014,5.719522471910112,371.0
2016-02-06,224.94,348.14,85.86,2.6,26.22,149.67,15.3,6.313373253493014,5.719522471910112,408.0
2016-02-07,170.45,249.91,72.61,1.28,20.74,95.23,15.6,6.313373253493014,5.719522471910112,343.0
2016-02-08,119.57,186.86,57.0,1.26,19.21,74.61,17.1,6.313373253493014,5.719522471910112,301.0
2016-02-09,181.76,261.7,65.45,1.46,19.53,106.92,17.7,6.313373253493014,5.719522471910112,322.0
2016-02-10,216.55,341.38,81.98,2.02,21.61,129.76,18.1,6.313373253493014,5.719522471910112,368.0
2016-02-11,150.0,270.49,70.99,1.88,21.25,93.1,19.7,6.313373253493014,5.719522471910112,349.0
2016-02-12,146.03,296.27,79.43,1.56,26.86,117.2,19.2,6.313373253493014,5.719522471910112,334.0
2016-02-13,110.89,228.81,56.05,2.14,20.94,101.47,17.2,6.313373253493014,5.719522471910112,333.0
2016-02-14,103.57,177.49,61.73,1.11,29.71,89.22,17.7,6.313373253493014,5.719522471910112,257.0
2016-02-15,115.7,219.52,66.8,1.88,27.44,93.47,17.5,6.313373253493014,5.719522471910112,265.0
2016-02-16,123.22,216.09,65.75,1.25,29.19,95.46,18.2,6.313373253493014,5.719522471910112,297.0
2016-02-17,135.38,236.15,80.76,1.36,37.35,89.38,18.7,6.313373253493014,5.719522471910112,289.0
2016-02-18,148.75,217.16,76.11,1.41,26.28,90.48,19.4,0.5,5.719522471910112,310.0
2016-02-19,207.1,307.38,66.45,1.76,32.25,108.89,23.1,0.3,5.719522471910112,366.0
2016-02-20,150.89,225.66,47.72,1.48,20.15,84.64,23.7,0.5,5.719522471910112,345.0
2016-02-21,76.12,137.44,30.51,1.0,10.43,73.2,21.0,0.0,5.719522471910112,228.0
2016-02-22,88.73,137.44,41.47,1.02,20.79,75.96,21.1,6.313373253493014,5.719522471910112,213.0
2016-02-23,86.17,194.61,56.77,1.41,21.27,95.32,21.3,6.313373253493014,5.719522471910112,208.0
2016-02-24,177.64,309.47,117.04,2.07,50.44,200.41,21.7,6.313373253493014,5.719522471910112,319.0
2016-02-25,131.69,232.45,81.93,1.6,21.19,97.56,22.6,6.313373253493014,5.719522471910112,315.0
2016-02-26,129.66,236.27,76.82,1.63,21.44,115.84,22.8,6.313373253493014,5.719522471910112,293.0
2016-02-27,144.98,245.96,86.59,1.78,24.43,117.3,22.7,6.313373253493014,5.719522471910112,342.0
2016-02-28,163.92,263.73,76.43,1.98,21.63,130.99,23.1,6.313373253493014,5.719522471910112,338.0
2016-02-29,170.12,255.34,76.4,1.99,17.63,137.57,23.8,6.313373253493014,5.719522471910112,344.0
2016-03-01,213.62,299.88,102.02,2.43,25.49,138.3,24.9,6.313373253493014,5.719522471910112,370.0
2016-03-02,175.63,244.58,102.23,1.94,25.53,157.07,25.0,6.313373253493014,5.719522471910112,365.0
2016-03-03,165.22,264.31,100.71,2.61,33.45,113.89,25.9,6.313373253493014,5.719522471910112,348.0
2016-03-04,115.55,201.71,60.47,1.36,16.6,103.88,27.3,6.313373253493014,5.719522471910112,312.0
2016-03-05,53.0,129.37,48.15,0.73,19.05,84.88,23.9,0.0,5.719522471910112,214.0
2016-03-06,47.43,60.61,55.78,0.86,15.1,81.26,22.9,6.1,5.719522471910112,165.0
2016-03-07,98.61,167.78,54.69,1.28,20.44,82.97,23.7,0.0,5.719522471910112,218.0
2016-03-08,84.42,134.81,43.9,1.07,26.24,61.83,23.4,6.313373253493014,5.719522471910112,230.0
2016-03-09,109.16,164.84,49.75,1.16,31.56,66.4,24.1,6.313373253493014,5.719522471910112,248.0
2016-03-10,129.9,240.67,60.19,1.57,26.69,92.04,25.5,6.313373253493014,5.719522471910112,276.0
2016-03-11,85.76,204.96,30.44,1.69,9.58,36.99,25.0,6.313373253493014,5.719522471910112,213.0
2016-03-12,60.17,232.8092287784679,15.89,2.0,8.04,31.91,24.5,6.313373253493014,5.719522471910112,127.0
2016-03-13,58.95,232.8092287784679,10.63,1.43,7.25,66.25,24.3,2.0,5.719522471910112,112.0
2016-03-14,51.82,79.14,38.11,1.22,18.53,55.08,22.4,0.3,5.719522471910112,111.0
2016-03-15,81.32,162.38,34.54,1.74,20.36,77.88,24.1,0.0,5.719522471910112,193.0
2016-03-16,67.63,152.46,36.61,1.14,17.04,48.58,23.9,6.313373253493014,5.719522471910112,123.0
2016-03-17,70.86,137.98,65.89,1.12,21.48,73.05,26.3,6.313373253493014,5.719522471910112,194.0
2016-03-18,72.47,133.3,64.64,1.24,27.7,70.45,26.2,0.8,5.719522471910112,186.0
2016-03-19,103.73,194.95,77.89,2.2,30.74,56.49,26.8,0.0,5.719522471910112,242.0
2016-03-20,95.52,167.64,57.84,1.56,20.52,97.74,27.1,16.0,5.719522471910112,267.0
2016-03-21,58.4,129.21,36.37,1.14,15.98,65.16,26.6,0.0,5.719522471910112,207.0
2016-03-22,47.43,139.62,31.12,0.96,13.54,70.69,25.0,6.313373253493014,5.719522471910112,176.0
2016-03-23,80.01,148.1,50.45,1.29,22.15,84.89,27.2,6.313373253493014,5.719522471910112,189.0
2016-03-24,156.01,228.19,88.44,2.18,24.44,169.36,28.1,6.313373253493014,5.719522471910112,341.0
2016-03-25,137.99,217.03,85.91,2.1,32.84,142.38,29.8,6.313373253493014,5.719522471910112,325.0
2016-03-26,72.44,122.24,42.51,1.1,23.86,66.2,24.7,6.313373253493014,5.719522471910112,259.0
2016-03-27,61.75,54.0,37.18,0.74,18.09,66.87,26.3,6.313373253493014,5.719522471910112,178.0
2016-03-28,81.46,110.31,53.01,1.04,25.75,77.27,26.0,6.313373253493014,5.719522471910112,219.0
2016-03-29,89.75,156.89,48.72,1.28,42.34,67.87,27.2,6.313373253493014,5.719522471910112,206.0
2016-03-30,88.68,163.7,46.74,1.35,36.91,47.01,29.6,6.313373253493014,5.719522471910112,221.0
2016-03-31,127.86,218.3,61.21,2.2,19.64,62.15,29.9,6.313373253493014,5.719522471910112,298.0
2016-04-01,130.7,232.8092287784679,15.89,1.39,12.78,29.69,30.5,6.313373253493014,5.719522471910112,316.0
2016-04-02,118.44,232.8092287784679,18.29,1.88,16.35,29.38,32.3,6.313373253493014,5.719522471910112,294.0
2016-04-03,148.22,217.84,44.98,1.68,27.44,69.66,33.4,6.313373253493014,5.719522471910112,314.0
2016-04-04,132.86,377.61,31.55,1.51,20.54,63.44,32.8,6.313373253493014,5.719522471910112,334.0
2016-04-05,97.83,174.11,20.15,1.38,18.86,28.8,32.3,6.313373253493014,5.719522471910112,261.0
2016-04-06,91.82,202.91,52.54,1.4,31.06,37.04,31.4,0.0,5.719522471910112,208.0
2016-04-07,129.61,329.68,58.6,1.22,35.57,32.33,29.5,6.313373253493014,5.719522471910112,289.0
2016-04-08,89.78,193.14,53.55,1.52,48.86,34.75,29.3,6.313373253493014,5.719522471910112,216.0
2016-04-09,166.76,272.67,63.03,1.51,46.97,47.93,31.0,6.313373253493014,5.719522471910112,314.0
2016-04-10,107.81,154.18,47.95,1.77,35.24,31.6,32.3,6.313373253493014,5.719522471910112,262.0
2016-04-11,81.12,246.86,36.5,0.72,22.66,61.02,29.7,6.313373253493014,5.719522471910112,257.0
2016-04-12,74.03,201.81,35.44,0.71,17.85,58.47,30.3,6.313373253493014,5.719522471910112,235.0
2016-04-13,74.9,247.61,46.29,1.11,25.16,58.74,31.6,6.313373253493014,5.719522471910112,239.0
2016-04-14,94.81,220.48,58.81,1.32,26.21,75.75,33.1,6.313373253493014,5.719522471910112,239.0
2016-04-15,137.48,285.18,76.2,1.98,37.57,85.91,33.7,6.313373253493014,5.719522471910112,302.0
2016-04-16,124.13,232.8092287784679,37.49,1.88,14.84,35.97,25.688434695912264,6.313373253493014,5.719522471910112,296.0
2016-04-17,102.86,283.02,42.35,1.04,13.34,66.77,34.6,6.313373253493014,5.719522471910112,247.0
2016-04-18,102.9,219.17,49.32,0.98,22.15,81.29,34.7,6.313373253493014,5.719522471910112,265.0
2016-04-19,129.06,311.93,63.21,1.52,35.73,98.35,34.0,6.313373253493014,5.719522471910112,301.0
2016-04-20,124.8,283.05,48.65,1.09,29.16,97.22,34.0,6.313373253493014,5.719522471910112,322.0
2016-04-21,92.74,265.56,42.87,0.88,19.87,103.07,33.9,6.313373253493014,5.719522471910112,291.0
2016-04-22,113.75,208.42,44.8,0.93,25.63,110.09,33.3,6.313373253493014,5.719522471910112,292.0
2016-04-23,89.52,171.92,50.78,1.51,25.65,87.26,31.9,0.0,5.719522471910112,258.0
2016-04-24,123.59,219.3,69.92,1.7,40.96,87.66,31.3,6.313373253493014,5.719522471910112,282.0
2016-04-25,104.5,213.36,70.04,1.47,39.91,87.38,31.8,6.313373253493014,5.719522471910112,271.0
2016-04-26,139.37,306.08,97.93,2.08,38.53,86.82,33.4,6.313373253493014,5.719522471910112,314.0
2016-04-27,162.54,379.7,108.53,2.7,33.53,87.74,33.2,6.313373253493014,5.719522471910112,377.0
2016-04-28,161.23,354.17,80.4,2.08,35.7,117.59,34.1,6.313373253493014,5.719522471910112,390.0
2016-04-29,181.49,383.05,88.26,2.14,38.0,56.3,34.1,6.313373253493014,5.719522471910112,392.0
2016-04-30,142.64,232.8092287784679,51.53,1.82,13.83,59.71,33.1,6.313373253493014,5.719522471910112,342.0
2016-05-01,124.21,232.8092287784679,52.3,1.9,10.98,74.25,34.7,6.313373253493014,5.719522471910112,297.0
2016-05-02,119.47,232.8092287784679,41.26,1.49,10.0,70.42,38.1,6.313373253493014,5.719522471910112,275.0
2016-05-03,125.36,284.55,59.73,1.49,21.42,101.53,35.4,6.313373253493014,5.719522471910112,281.0
2016-05-04,103.08,297.94,61.77,1.44,26.13,91.18,33.8,6.313373253493014,5.719522471910112,309.0
2016-05-05,65.02,173.86,46.27,1.14,18.35,79.9,30.6,0.0,5.719522471910112,262.0
2016-05-06,54.34,136.92,55.07,1.12,20.23,65.26,31.5,6.313373253493014,5.719522471910112,194.0
2016-05-07,77.89,193.14,66.68,0.98,20.15,75.61,33.3,6.313373253493014,5.719522471910112,229.0
2016-05-08,90.19,208.75,64.2,1.1,25.25,81.61,35.1,6.313373253493014,5.719522471910112,246.0
2016-05-09,77.34,168.66,48.67,1.04,18.97,79.06,33.8,6.313373253493014,5.719522471910112,225.0
2016-05-10,73.55,174.94,57.52,1.05,22.26,68.57,34.0,6.313373253493014,5.719522471910112,221.0
2016-05-11,66.49,112.6,52.3,0.98,16.32,61.02,32.6,4.1,5.719522471910112,185.0
2016-05-12,100.09,207.98,64.25,1.34,17.95,76.43,35.4,0.0,5.719522471910112,218.0
2016-05-13,99.88,250.51,60.29,1.1,16.54,95.52,37.1,6.313373253493014,5.719522471910112,310.0
2016-05-14,105.51,292.64,67.71,1.44,20.49,86.22,36.5,6.313373253493014,5.719522471910112,307.0
2016-05-15,128.85,379.8,57.06,1.83,18.7,56.63,37.3,6.313373253493014,5.719522471910112,325.0
2016-05-16,94.89,247.95,58.46,1.12,21.19,62.4,37.2,6.313373253493014,5.719522471910112,316.0
2016-05-17,92.95,249.27,62.4,1.19,27.34,89.66,37.5,6.313373253493014,5.719522471910112,302.0
2016-05-18,117.64,266.72,80.57,1.76,31.96,105.42,37.7,6.313373253493014,5.719522471910112,318.0
2016-05-19,94.22,219.01,67.73,1.86,27.98,85.76,37.3,6.313373253493014,5.719522471910112,300.0
2016-05-20,70.86,186.97,52.02,1.07,12.82,77.8,37.3,6.313373253493014,5.719522471910112,246.0
2016-05-21,78.02,233.72,48.23,0.96,13.08,107.9,36.2,6.313373253493014,5.719522471910112,255.0
2016-05-22,66.3,149.31,53.42,0.99,15.3,101.65,36.7,6.313373253493014,5.719522471910112,218.0
2016-05-23,87.31,163.9,45.86,0.79,16.69,93.48,32.2,6.313373253493014,5.719522471910112,252.0
2016-05-24,57.35,103.26,43.57,0.89,13.46,75.38,30.9,6.313373253493014,5.719522471910112,190.0
2016-05-25,105.02,240.52,50.77,1.48,13.98,126.55,32.9,6.313373253493014,5.719522471910112,256.0
2016-05-26,111.22,293.73,48.12,1.06,11.79,160.06,34.6,6.313373253493014,5.719522471910112,311.0
2016-05-27,180.71,379.29,50.38,1.29,13.73,169.35,37.4,6.313373253493014,5.719522471910112,381.0
2016-05-28,109.82,314.0,34.37,0.96,15.48,120.76,36.4,6.313373253493014,5.719522471910112,409.0
